ticket_id,sla_hours,sla_breached
T005575,168,False
T005576,168,False
T005577,168,False
T005578,168,False
T005579,168,False
T005580,72,False
T005581,168,False
T005582,168,False
T005583,168,False
T005584,72,False
T005585,4,False
T005586,72,False
T005587,72,False
T005588,168,False
T005589,24,False
T005590,168,False
T005591,24,False
T005592,72,False
T005593,72,False
T005594,168,False
T005595,72,False
T005596,168,False
T005597,72,False
T005598,72,False
T005599,24,False
T005600,72,False
T005601,168,False
T005602,24,False
T005603,72,False
T005604,168,False
T005605,24,False
T005606,4,False
T005607,72,False
T005608,168,False
T005609,24,False
T005610,168,False
T005611,72,False
T005612,168,False
T005613,4,False
T005614,24,False
T005615,72,False
T005616,168,False
T005617,72,False
T005618,72,False
T005619,168,False
T005620,72,False
T005621,168,False
T005622,168,False
T005623,168,False
T005624,24,False
T005625,168,False
T005626,72,False
T005627,168,False
T005628,72,False
T005629,168,False
T005630,168,False
T005631,72,False
T005632,168,False
T005633,168,False
T005634,24,False
T005635,168,False
T005636,168,False
T005637,72,False
T005638,168,False
T005639,72,False
T005640,168,False
T005641,72,False
T005642,168,False
T005643,72,False
T005644,72,False
T005645,24,False
T005646,168,False
T005647,168,False
T005648,24,False
T005649,72,False
T005650,4,False
T005651,168,False
T005652,72,False
T005653,168,False
T005654,4,False
T005655,168,False
T005656,24,False
T005657,72,False
T005658,24,False
T005659,168,False
T005660,168,False
T005661,168,False
T005662,168,False
T005663,24,False
T005664,72,False
T005665,168,False
T005666,168,False
T005667,72,False
T005668,72,False
T005669,168,False
T005670,168,False
T005671,72,False
T005672,168,False
T005673,4,False
T005674,168,False
T005675,168,False
T005676,24,False
T005677,168,False
T005678,168,False
T005679,24,False
T005680,72,False
T005681,168,False
T005682,168,False
T005683,168,False
T005684,72,False
T005685,168,False
T005686,168,False
T005687,72,False
T005688,168,False
T005689,72,False
T005690,168,False
T005691,168,False
T005692,24,False
T005693,72,False
T005694,168,False
T005695,72,False
T005696,24,False
T005697,4,False
T005698,72,False
T005699,72,False
T005700,72,False
T005701,168,False
T005702,72,False
T005703,24,False
T005704,168,False
T005705,72,False
T005706,24,False
T005707,168,False
T005708,168,False
T005709,168,False
T005710,72,False
T005711,24,False
T005712,168,False
T005713,168,False
T005714,168,False
T005715,24,False
T005716,72,False
T005717,24,False
T005718,24,False
T005719,168,False
T005720,72,False
T005721,72,False
T005722,72,False
T005723,168,False
T005724,168,False
T005725,72,False
T005726,24,False
T005727,168,False
T005728,168,False
T005729,24,False
T005730,72,False
T005731,168,False
T005732,72,False
T005733,4,False
T005734,72,False
T005735,168,False
T005736,168,False
T005737,168,False
T005738,24,False
T005739,72,False
T005740,24,False
T005741,168,False
T005742,168,False
T005743,72,False
T005744,168,False
T005745,72,False
T005746,72,False
T005747,168,False
T005748,4,False
T005749,72,False
T005750,168,False
T005751,168,False
T005752,72,False
T005753,168,False
T005754,168,False
T005755,72,False
T005756,168,False
T005757,4,False
T005758,168,False
T005759,168,False
T005760,168,False
T005761,72,False
T005762,168,False
T005763,24,False
T005764,168,False
T005765,24,False
T005766,168,False
T005767,72,False
T005768,72,False
T005769,72,False
T005770,72,False
T005771,72,False
T005772,168,False
T005773,168,False
T005774,72,False
T005775,24,False
T005776,72,False
T005777,168,False
T005778,72,False
T005779,72,False
T005780,168,False
T005781,168,False
T005782,168,False
T005783,168,False
T005784,24,False
T005785,168,False
T005786,168,False
T005787,168,False
T005788,168,False
T005789,4,False
T005790,168,False
T005791,168,False
T005792,24,False
T005793,72,False
T005794,72,False
T005795,168,False
T005796,168,False
T005797,24,False
T005798,72,False
T005799,168,False
T005800,168,False
T005801,24,False
T005802,4,False
T005803,72,False
T005804,72,False
T005805,72,False
T005806,4,False
T005807,72,False
T005808,168,False
T005809,168,False
T005810,4,False
T005811,24,False
T005812,72,False
T005813,168,False
T005814,72,False
T005815,72,False
T005816,168,False
T005817,24,False
T005818,168,False
T005819,168,False
T005820,168,False
T005821,72,False
T005822,168,False
T005823,72,False
T005824,168,False
T005825,24,False
T005826,24,False
T005827,168,False
T005828,168,False
T005829,72,False
T005830,168,False
T005831,24,False
T005832,168,False
T005833,24,False
T005834,168,False
T005835,72,False
T005836,72,False
T005837,72,False
T005838,24,False
T005839,24,False
T005840,24,False
T005841,72,False
T005842,72,False
T005843,168,False
T005844,168,False
T005845,72,False
T005846,168,False
T005847,168,False
T005848,168,False
T005849,168,False
T005850,72,False
T005851,72,False
T005852,72,False
T005853,72,False
T005854,72,False
T005855,168,False
T005856,168,False
T005857,72,False
T005858,72,False
T005859,168,False
T005860,72,False
T005861,24,False
T005862,72,False
T005863,168,False
T005864,168,False
T005865,168,False
T005866,168,False
T005867,168,False
T005868,72,False
T005869,168,False
T005870,72,False
T005871,168,False
T005872,168,False
T005873,168,False
T005874,72,False
T005875,168,False
T005876,168,False
T005877,168,False
T005878,168,False
T005879,72,False
T005880,72,False
T005881,72,False
T005882,24,False
T005883,24,False
T005884,168,False
T005885,168,False
T005886,168,False
T005887,168,False
T005888,72,False
T005889,72,False
T005890,168,False
T005891,72,False
T005892,72,False
T005893,168,False
T005894,72,False
T005895,24,False
T005896,168,False
T005897,168,False
T005898,72,False
T005899,168,False
T005900,4,False
T005901,72,False
T005902,168,False
T005903,168,False
T005904,168,False
T005905,72,False
T005906,72,False
T005907,168,False
T005908,24,False
T005909,72,False
T005910,168,False
T005911,24,False
T005912,72,False
T005913,24,False
T005914,168,False
T005915,168,False
T005916,168,False
T005917,168,False
T005918,24,False
T005919,168,False
T005920,168,False
T005921,72,False
T005922,168,False
T005923,168,False
T005924,168,False
T005925,168,False
T005926,168,False
T005927,24,False
T005928,72,False
T005929,72,False
T005930,168,False
T005931,168,False
T005932,24,False
T005933,72,False
T005934,168,False
T005935,24,False
T005936,72,False
T005937,168,False
T005938,72,False
T005939,72,False
T005940,168,False
T005941,168,False
T005942,72,False
T005943,24,False
T005944,4,False
T005945,168,False
T005946,72,False
T005947,24,False
T005948,72,False
T005949,72,False
T005950,168,False
T005951,24,False
T005952,72,False
T005953,168,False
T005954,24,False
T005955,4,False
T005956,72,False
T005957,72,False
T005958,72,False
T005959,168,False
T005960,168,False
T005961,4,False
T005962,168,False
T005963,168,False
T005964,168,False
T005965,168,False
T005966,168,False
T005967,24,False
T005968,168,False
T005969,72,False
T005970,72,False
T005971,72,False
T005972,24,False
T005973,24,False
T005974,168,False
T005975,24,False
T005976,72,False
T005977,24,False
T005978,24,False
T005979,168,False
T005980,72,False
T005981,24,False
T005982,168,False
T005983,168,False
T005984,168,False
T005985,168,False
T005986,24,False
T005987,168,False
T005988,24,False
T005989,72,False
T005990,72,False
T005991,24,False
T005992,168,False
T005993,168,False
T005994,168,False
T005995,168,False
T005996,72,False
T005997,168,False
T005998,24,False
T005999,24,False
T006000,168,False
T006001,168,False
T006002,168,False
T006003,24,False
T006004,72,False
T006005,168,False
T006006,168,False
T006007,168,False
T006008,168,False
T006009,72,False
T006010,24,False
T006011,168,False
T006012,168,False
T006013,24,False
T006014,24,False
T006015,72,False
T006016,72,False
T006017,168,False
T006018,24,False
T006019,24,False
T006020,24,False
T006021,168,False
T006022,72,False
T006023,168,False
T006024,72,False
T006025,168,False
T006026,72,False
T006027,168,False
T006028,72,False
T006029,72,False
T006030,168,False
T006031,72,False
T006032,168,False
T006033,168,False
T006034,72,False
T006035,72,False
T006036,168,False
T006037,168,False
T006038,168,False
T006039,24,False
T006040,168,False
T006041,168,False
T006042,72,False
T006043,72,False
T006044,168,False
T006045,168,False
T006046,168,False
T006047,72,False
T006048,168,False
T006049,168,False
T006050,168,False
T006051,72,False
T006052,168,False
T006053,72,False
T006054,72,False
T006055,72,False
T006056,72,False
T006057,72,False
T006058,168,False
T006059,24,False
T006060,24,False
T006061,72,False
T006062,168,False
T006063,72,False
T006064,168,False
T006065,168,False
T006066,24,False
T006067,72,False
T006068,24,False
T006069,72,False
T006070,168,False
T006071,168,False
T006072,168,False
T006073,72,False
T006074,72,False
T006075,72,False
T006076,168,False
T006077,72,False
T006078,72,False
T006079,72,False
T006080,168,False
T006081,72,False
T006082,24,False
T006083,168,False
T006084,4,False
T006085,168,False
T006086,24,False
T006087,24,False
T006088,72,False
T006089,168,False
T006090,168,False
T006091,168,False
T006092,24,False
T006093,168,False
T006094,72,False
T006095,72,False
T006096,168,False
T006097,24,False
T006098,72,False
T006099,72,False
T006100,72,False
T006101,24,False
T006102,168,False
T006103,168,False
T006104,4,False
T006105,168,False
T006106,168,False
T006107,72,False
T006108,24,False
T006109,168,False
T006110,168,False
T006111,72,False
T006112,72,False
T006113,168,False
T006114,4,False
T006115,72,False
T006116,72,False
T006117,168,False
T006118,24,False
T006119,168,False
T006120,72,False
T006121,168,False
T006122,72,False
T006123,72,False
T006124,168,False
T006125,168,False
T006126,168,False
T006127,24,False
T006128,72,False
T006129,168,False
T006130,72,False
T006131,168,False
T006132,168,False
T006133,72,False
T006134,168,False
T006135,168,False
T006136,24,False
T006137,168,False
T006138,168,False
T006139,72,False
T006140,72,False
T006141,72,False
T006142,168,False
T006143,168,False
T006144,72,False
T006145,168,False
T006146,168,False
T006147,72,False
T006148,72,False
T006149,168,False
T006150,4,False
T006151,4,False
T006152,168,False
T006153,168,False
T006154,168,False
T006155,168,False
T006156,72,False
T006157,72,False
T006158,168,False
T006159,72,False
T006160,24,False
T006161,72,False
T006162,168,False
T006163,168,False
T006164,72,False
T006165,72,False
T006166,72,False
T006167,168,False
T006168,72,False
T006169,168,False
T006170,72,False
T006171,72,False
T006172,4,False
T006173,24,False
T006174,72,False
T006175,4,False
T006176,168,False
T006177,168,False
T006178,168,False
T006179,168,False
T006180,72,False
T006181,168,False
T006182,72,False
T006183,72,False
T006184,72,False
T006185,168,False
T006186,72,False
T006187,72,False
T006188,168,False
T006189,24,False
T006190,72,False
T006191,168,False
T006192,168,False
T006193,168,False
T006194,24,False
T006195,168,False
T006196,72,False
T006197,168,False
T006198,72,False
T006199,168,False
T006200,72,False
T006201,168,False
T006202,72,False
T006203,168,False
T006204,24,False
T006205,72,False
T006206,24,False
T006207,168,False
T006208,168,False
T006209,72,False
T006210,24,False
T006211,168,False
T006212,168,False
T006213,72,False
T006214,168,False
T006215,72,False
T006216,72,False
T006217,168,False
T006218,72,False
T006219,24,False
T006220,24,False
T006221,168,False
T006222,72,False
T006223,168,False
T006224,24,False
T006225,168,False
T006226,24,False
T006227,168,False
T006228,168,False
T006229,24,False
T006230,24,False
T006231,72,False
T006232,168,False
T006233,168,False
T006234,72,False
T006235,72,False
T006236,24,False
T006237,168,False
T006238,168,False
T006239,72,False
T006240,168,False
T006241,168,False
T006242,72,False
T006243,72,False
T006244,168,False
T006245,24,False
T006246,168,False
T006247,168,False
T006248,168,False
T006249,4,False
T006250,72,False
T006251,168,False
T006252,24,False
T006253,72,False
T006254,168,False
T006255,168,False
T006256,4,False
T006257,72,False
T006258,168,False
T006259,24,False
T006260,168,False
T006261,72,False
T006262,72,False
T006263,72,False
T006264,72,False
T006265,168,False
T006266,24,False
T006267,24,False
T006268,168,False
T006269,72,False
T006270,168,False
T006271,72,False
T006272,72,False
T006273,72,False
T006274,72,False
T006275,168,False
T006276,168,False
T006277,168,False
T006278,72,False
T006279,168,False
T006280,168,False
T006281,168,False
T006282,168,False
T006283,168,False
T006284,4,False
T006285,72,False
T006286,168,False
T006287,168,False
T006288,72,False
T006289,4,False
T006290,168,False
T006291,168,False
T006292,72,False
T006293,24,False
T006294,168,False
T006295,168,False
T006296,168,False
T006297,168,False
T006298,168,False
T006299,24,False
T006300,24,False
T006301,168,False
T006302,24,False
T006303,168,False
T006304,72,False
T006305,24,False
T006306,168,False
T006307,168,False
T006308,168,False
T006309,168,False
T006310,24,False
T006311,72,False
T006312,168,False
T006313,72,False
T006314,24,False
T006315,72,False
T006316,168,False
T006317,24,False
T006318,24,False
T006319,168,False
T006320,168,False
T006321,72,False
T006322,4,False
T006323,24,False
T006324,24,False
T006325,168,False
T006326,24,False
T006327,72,False
T006328,24,False
T006329,72,False
T006330,24,False
T006331,168,False
T006332,72,False
T006333,168,False
T006334,168,False
T006335,72,False
T006336,72,False
T006337,168,False
T006338,168,False
T006339,168,False
T006340,168,False
T006341,168,False
T006342,72,False
T006343,168,False
T006344,4,False
T006345,168,False
T006346,168,False
T006347,72,False
T006348,24,False
T006349,168,False
T006350,24,False
T006351,72,False
T006352,72,False
T006353,24,False
T006354,168,False
T006355,72,False
T006356,24,False
T006357,24,False
T006358,72,False
T006359,24,False
T006360,72,False
T006361,72,False
T006362,168,False
T006363,168,False
T006364,168,False
T006365,168,False
T006366,24,False
T006367,24,False
T006368,168,False
T006369,168,False
T006370,72,False
T006371,24,False
T006372,168,False
T006373,168,False
T006374,24,False
T006375,72,False
T006376,72,False
T006377,72,False
T006378,72,False
T006379,24,False
T006380,24,False
T006381,168,False
T006382,168,False
T006383,168,False
T006384,168,False
T006385,168,False
T006386,24,False
T006387,72,False
T006388,168,False
T006389,24,False
T006390,24,False
T006391,24,False
T006392,24,False
T006393,168,False
T006394,72,False
T006395,168,False
T006396,72,False
T006397,168,False
T006398,24,False
T006399,24,False
T006400,72,False
T006401,72,False
T006402,24,False
T006403,168,False
T006404,72,False
T006405,168,False
T006406,4,False
T006407,24,False
T006408,168,False
T006409,72,False
T006410,168,False
T006411,168,False
T006412,168,False
T006413,168,False
T006414,168,False
T006415,168,False
T006416,72,False
T006417,72,False
T006418,24,False
T006419,72,False
T006420,72,False
T006421,24,False
T006422,24,False
T006423,168,False
T006424,72,False
T006425,168,False
T006426,72,False
T006427,24,False
T006428,168,False
T006429,168,False
T006430,168,False
T006431,24,False
T006432,168,False
T006433,168,False
T006434,168,False
T006435,168,False
T006436,168,False
T006437,24,False
T006438,168,False
T006439,24,False
T006440,4,False
T006441,72,False
T006442,168,False
T006443,72,False
T006444,168,False
T006445,24,False
T006446,168,False
T006447,168,False
T006448,168,False
T006449,4,False
T006450,24,False
T006451,72,False
T006452,24,False
T006453,4,False
T006454,168,False
T006455,72,False
T006456,72,False
T006457,72,False
T006458,168,False
T006459,24,False
T006460,168,False
T006461,72,False
T006462,168,False
T006463,168,False
T006464,72,False
T006465,168,False
T006466,168,False
T006467,168,False
T006468,168,False
T006469,72,False
T006470,4,False
T006471,168,False
T006472,72,False
T006473,4,False
T006474,72,False
T006475,168,False
T006476,24,False
T006477,24,False
T006478,168,False
T006479,168,False
T006480,24,False
T006481,72,False
T006482,168,False
T006483,72,False
T006484,72,False
T006485,168,False
T006486,72,False
T006487,72,False
T006488,72,False
T006489,72,False
T006490,168,False
T006491,168,False
T006492,168,False
T006493,168,False
T006494,72,False
T006495,24,False
T006496,24,False
T006497,168,False
T006498,72,False
T006499,168,False
T006500,168,False
T006501,168,False
T006502,4,False
T006503,72,False
T006504,168,False
T006505,72,False
T006506,168,False
T006507,168,False
T006508,24,False
T006509,72,False
T006510,72,False
T006511,168,False
T006512,168,False
T006513,72,False
T006514,168,False
T006515,168,False
T006516,72,False
T006517,168,False
T006518,168,False
T006519,72,False
T006520,24,False
T006521,168,False
T006522,24,False
T006523,72,False
T006524,72,False
T006525,72,False
T006526,72,False
T006527,72,False
T006528,24,False
T006529,168,False
T006530,72,False
T006531,168,False
T006532,168,False
T006533,24,False
T006534,168,False
T006535,24,False
T006536,72,False
T006537,24,False
T006538,24,False
T006539,24,False
T006540,72,False
T006541,24,False
T006542,168,False
T006543,168,False
T006544,72,False
T006545,72,False
T006546,168,False
T006547,24,False
T006548,168,False
T006549,168,False
T006550,168,False
T006551,168,False
T006552,168,False
T006553,168,False
T006554,168,False
T006555,24,False
T006556,168,False
T006557,168,False
T006558,168,False
T006559,72,False
T006560,4,False
T006561,24,False
T006562,168,False
T006563,168,False
T006564,168,False
T006565,72,False
T006566,168,False
T006567,168,False
T006568,168,False
T006569,4,False
T006570,4,False
T006571,168,False
T006572,168,False
T006573,24,False
T006574,72,False
T006575,4,False
T006576,72,False
T006577,72,False
T006578,168,False
T006579,24,False
T006580,24,False
T006581,168,False
T006582,72,False
T006583,168,False
T006584,168,False
T006585,24,False
T006586,168,False
T006587,24,False
T006588,4,False
T006589,168,False
T006590,24,False
T006591,168,False
T006592,168,False
T006593,168,False
T006594,72,False
T006595,168,False
T006596,24,False
T006597,24,False
T006598,72,False
T006599,72,False
T006600,72,False
T006601,72,False
T006602,168,False
T006603,168,False
T006604,24,False
T006605,168,False
T006606,168,False
T006607,72,False
T006608,24,False
T006609,168,False
T006610,72,False
T006611,168,False
T006612,72,False
T006613,168,False
T006614,72,False
T006615,168,False
T006616,72,False
T006617,72,False
T006618,24,False
T006619,168,False
T006620,72,False
T006621,168,False
T006622,168,False
T006623,168,False
T006624,168,False
T006625,168,False
T006626,72,False
T006627,72,False
T006628,168,False
T006629,72,False
T006630,168,False
T006631,4,False
T006632,168,False
T006633,168,False
T006634,168,False
T006635,168,False
T006636,168,False
T006637,168,False
T006638,24,False
T006639,24,False
T006640,72,False
T006641,168,False
T006642,168,False
T006643,168,False
T006644,168,False
T006645,168,False
T006646,72,False
T006647,24,False
T006648,168,False
T006649,168,False
T006650,168,False
T006651,168,False
T006652,24,False
T006653,168,False
T006654,72,False
T006655,168,False
T006656,168,False
T006657,168,False
T006658,168,False
T006659,72,False
T006660,4,False
T006661,168,False
T006662,72,False
T006663,168,False
T006664,4,False
T006665,4,False
T006666,168,False
T006667,4,False
T006668,72,False
T006669,4,False
T006670,72,False
T006671,168,False
T006672,72,False
T006673,72,False
T006674,168,False
T006675,72,False
T006676,72,False
T006677,4,False
T006678,72,False
T006679,168,False
T006680,4,False
T006681,72,False
T006682,168,False
T006683,168,False
T006684,72,False
T006685,168,False
T006686,24,False
T006687,4,False
T006688,168,False
T006689,168,False
T006690,72,False
T006691,168,False
T006692,72,False
T006693,168,False
T006694,72,False
T006695,4,False
T006696,168,False
T006697,72,False
T006698,168,False
T006699,24,False
T006700,168,False
T006701,168,False
T006702,168,False
T006703,168,False
T006704,72,False
T006705,168,False
T006706,168,False
T006707,168,False
T006708,168,False
T006709,168,False
T006710,24,False
T006711,72,False
T006712,168,False
T006713,168,False
T006714,168,False
T006715,168,False
T006716,168,False
T006717,168,False
T006718,72,False
T006719,24,False
T006720,168,False
T006721,168,False
T006722,168,False
T006723,168,False
T006724,168,False
T006725,72,False
T006726,168,False
T006727,168,False
T006728,24,False
T006729,24,False
T006730,72,False
T006731,168,False
T006732,72,False
T006733,72,False
T006734,168,False
T006735,72,False
T006736,24,False
T006737,72,False
T006738,168,False
T006739,168,False
T006740,168,False
T006741,72,False
T006742,24,False
T006743,4,False
T006744,168,False
T006745,168,False
T006746,168,False
T006747,72,False
T006748,72,False
T006749,168,False
T006750,72,False
T006751,72,False
T006752,72,False
T006753,168,False
T006754,72,False
T006755,72,False
T006756,168,False
T006757,168,False
T006758,24,False
T006759,168,False
T006760,168,False
T006761,168,False
T006762,168,False
T006763,168,False
T006764,168,False
T006765,24,False
T006766,4,False
T006767,72,False
T006768,72,False
T006769,72,False
T006770,72,False
T006771,24,False
T006772,24,False
T006773,72,False
T006774,72,False
T006775,168,False
T006776,168,False
T006777,168,False
T006778,168,False
T006779,24,False
T006780,4,False
T006781,168,False
T006782,168,False
T006783,168,False
T006784,24,False
T006785,24,False
T006786,168,False
T006787,72,False
T006788,72,False
T006789,168,False
T006790,168,False
T006791,168,False
T006792,168,False
T006793,72,False
T006794,168,False
T006795,24,False
T006796,168,False
T006797,168,False
T006798,168,False
T006799,24,False
T006800,24,False
T006801,4,False
T006802,168,False
T006803,72,False
T006804,168,False
T006805,168,False
T006806,168,False
T006807,168,False
T006808,168,False
T006809,168,False
T006810,168,False
T006811,4,False
T006812,72,False
T006813,168,False
T006814,24,False
T006815,168,False
T006816,168,False
T006817,72,False
T006818,168,False
T006819,168,False
T006820,24,False
T006821,168,False
T006822,24,False
T006823,168,False
T006824,24,False
T006825,168,False
T006826,72,False
T006827,168,False
T006828,168,False
T006829,168,False
T006830,168,False
T006831,168,False
T006832,168,False
T006833,168,False
T006834,24,False
T006835,24,False
T006836,168,False
T006837,72,False
T006838,168,False
T006839,24,False
T006840,168,False
T006841,168,False
T006842,24,False
T006843,24,False
T006844,24,False
T006845,168,False
T006846,168,False
T006847,168,False
T006848,24,False
T006849,168,False
T006850,24,False
T006851,4,False
T006852,168,False
T006853,72,False
T006854,168,False
T006855,168,False
T006856,72,False
T006857,168,False
T006858,168,False
T006859,72,False
T006860,72,False
T006861,168,False
T006862,168,False
T006863,168,False
T006864,4,False
T006865,72,False
T006866,72,False
T006867,168,False
T006868,168,False
T006869,168,False
T006870,168,False
T006871,168,False
T006872,168,False
T006873,72,False
T006874,24,False
T006875,168,False
T006876,72,False
T006877,72,False
T006878,24,False
T006879,168,False
T006880,24,False
T006881,24,False
T006882,72,False
T006883,168,False
T006884,72,False
T006885,168,False
T006886,168,False
T006887,168,False
T006888,168,False
T006889,168,False
T006890,72,False
T006891,4,False
T006892,168,False
T006893,72,False
T006894,168,False
T006895,168,False
T006896,168,False
T006897,72,False
T006898,168,False
T006899,72,False
T006900,168,False
T006901,72,False
T006902,168,False
T006903,72,False
T006904,168,False
T006905,72,False
T006906,168,False
T006907,72,False
T006908,24,False
T006909,168,False
T006910,24,False
T006911,72,False
T006912,168,False
T006913,4,False
T006914,72,False
T006915,168,False
T006916,24,False
T006917,168,False
T006918,72,False
T006919,168,False
T006920,72,False
T006921,168,False
T006922,72,False
T006923,168,False
T006924,168,False
T006925,168,False
T006926,72,False
T006927,168,False
T006928,72,False
T006929,168,False
T006930,168,False
T006931,24,False
T006932,24,False
T006933,24,False
T006934,24,False
T006935,168,False
T006936,168,False
T006937,168,False
T006938,4,False
T006939,72,False
T006940,168,False
T006941,72,False
T006942,72,False
T006943,168,False
T006944,168,False
T006945,168,False
T006946,4,False
T006947,168,False
T006948,72,False
T006949,24,False
T006950,24,False
T006951,168,False
T006952,168,False
T006953,24,False
T006954,168,False
T006955,72,False
T006956,24,False
T006957,24,False
T006958,168,False
T006959,168,False
T006960,168,False
T006961,4,False
T006962,72,False
T006963,168,False
T006964,168,False
T006965,24,False
T006966,168,False
T006967,24,False
T006968,24,False
T006969,168,False
T006970,72,False
T006971,168,False
T006972,168,False
T006973,168,False
T006974,72,False
T006975,168,False
T006976,24,False
T006977,72,False
T006978,168,False
T006979,168,False
T006980,72,False
T006981,72,False
T006982,168,False
T006983,4,False
T006984,72,False
T006985,4,False
T006986,4,False
T006987,72,False
T006988,72,False
T006989,168,False
T006990,24,False
T006991,24,False
T006992,72,False
T006993,168,False
T006994,24,False
T006995,168,False
T006996,72,False
T006997,168,False
T006998,24,False
T006999,72,False
T007000,168,False
T007001,168,False
T007002,168,False
T007003,72,False
T007004,168,False
T007005,168,False
T007006,24,False
T007007,168,False
T007008,72,False
T007009,168,False
T007010,168,False
T007011,72,False
T007012,72,False
T007013,168,False
T007014,168,False
T007015,168,False
T007016,168,False
T007017,168,False
T007018,168,False
T007019,168,False
T007020,168,False
T007021,72,False
T007022,72,False
T007023,168,False
T007024,72,False
T007025,168,False
T007026,168,False
T007027,168,False
T007028,72,False
T007029,72,False
T007030,24,False
T007031,72,False
T007032,24,False
T007033,168,False
T007034,168,False
T007035,168,False
T007036,168,False
T007037,168,False
T007038,24,False
T007039,72,False
T007040,72,False
T007041,72,False
T007042,72,False
T007043,168,False
T007044,72,False
T007045,168,False
T007046,168,False
T007047,168,False
T007048,24,False
T007049,24,False
T007050,24,False
T007051,4,False
T007052,72,False
T007053,24,False
T007054,168,False
T007055,168,False
T007056,168,False
T007057,168,False
T007058,24,False
T007059,168,False
T007060,72,False
T007061,24,False
T007062,72,False
T007063,168,False
T007064,168,False
T007065,168,False
T007066,168,False
T007067,72,False
T007068,168,False
T007069,168,False
T007070,168,False
T007071,24,False
T007072,72,False
T007073,24,False
T007074,168,False
T007075,168,False
T007076,72,False
T007077,72,False
T007078,168,False
T007079,24,False
T007080,72,False
T007081,168,False
T007082,168,False
T007083,72,False
T007084,24,False
T007085,168,False
T007086,168,False
T007087,72,False
T007088,72,False
T007089,72,False
T007090,72,False
T007091,168,False
T007092,72,False
T007093,72,False
T007094,24,False
T007095,24,False
T007096,72,False
T007097,24,False
T007098,72,False
T007099,72,False
T007100,168,False
T007101,72,False
T007102,24,False
T007103,72,False
T007104,72,False
T007105,168,False
T007106,72,False
T007107,168,False
T007108,168,False
T007109,168,False
T007110,168,False
T007111,4,False
T007112,72,False
T007113,168,False
T007114,72,False
T007115,168,False
T007116,72,False
T007117,72,False
T007118,72,False
T007119,168,False
T007120,24,False
T007121,24,False
T007122,168,False
T007123,168,False
T007124,24,False
T007125,4,False
T007126,168,False
T007127,168,False
T007128,24,False
T007129,168,False
T007130,168,False
T007131,168,False
T007132,72,False
T007133,168,False
T007134,168,False
T007135,168,False
T007136,168,False
T007137,168,False
T007138,168,False
T007139,168,False
T007140,24,False
T007141,72,False
T007142,24,False
T007143,72,False
T007144,24,False
T007145,24,False
T007146,4,False
T007147,72,False
T007148,72,False
T007149,168,False
T007150,24,False
T007151,168,False
T007152,24,False
T007153,168,False
T007154,72,False
T007155,168,False
T007156,168,False
T007157,168,False
T007158,168,False
T007159,72,False
T007160,24,False
T007161,168,False
T007162,72,False
T007163,168,False
T007164,24,False
T007165,168,False
T007166,168,False
T007167,168,False
T007168,168,False
T007169,72,False
T007170,4,False
T007171,168,False
T007172,168,False
T007173,72,False
T007174,24,False
T007175,72,False
T007176,168,False
T007177,168,False
T007178,72,False
T007179,168,False
T007180,24,False
T007181,168,False
T007182,168,False
T007183,24,False
T007184,72,False
T007185,168,False
T007186,168,False
T007187,72,False
T007188,168,False
T007189,4,False
T007190,24,False
T007191,168,False
T007192,24,False
T007193,72,False
T007194,168,False
T007195,168,False
T007196,168,False
T007197,72,False
T007198,168,False
T007199,72,False
T007200,168,False
T007201,168,False
T007202,24,False
T007203,24,False
T007204,72,False
T007205,168,False
T007206,168,False
T007207,72,False
T007208,72,False
T007209,72,False
T007210,24,False
T007211,72,False
T007212,24,False
T007213,168,False
T007214,72,False
T007215,24,False
T007216,168,False
T007217,4,False
T007218,72,False
T007219,24,False
T007220,72,False
T007221,168,False
T007222,168,False
T007223,72,False
T007224,168,False
T007225,168,False
T007226,168,False
T007227,72,False
T007228,168,False
T007229,4,False
T007230,72,False
T007231,168,False
T007232,168,False
T007233,72,False
T007234,168,False
T007235,168,False
T007236,168,False
T007237,168,False
T007238,168,False
T007239,168,False
T007240,24,False
T007241,168,False
T007242,168,False
T007243,168,False
T007244,168,False
T007245,72,False
T007246,168,False
T007247,72,False
T007248,4,False
T007249,72,False
T007250,168,False
T007251,168,False
T007252,72,False
T007253,72,False
T007254,168,False
T007255,72,False
T007256,72,False
T007257,4,False
T007258,24,False
T007259,24,False
T007260,168,False
T007261,168,False
T007262,72,False
T007263,72,False
T007264,72,False
T007265,24,False
T007266,72,False
T007267,168,False
T007268,168,False
T007269,168,False
T007270,72,False
T007271,24,False
T007272,168,False
T007273,168,False
T007274,72,False
T007275,168,False
T007276,4,False
T007277,72,False
T007278,72,False
T007279,72,False
T007280,24,False
T007281,168,False
T007282,168,False
T007283,24,False
T007284,24,False
T007285,168,False
T007286,24,False
T007287,168,False
T007288,72,False
T007289,72,False
T007290,168,False
T007291,168,False
T007292,72,False
T007293,168,False
T007294,24,False
T007295,168,False
T007296,168,False
T007297,168,False
T007298,168,False
T007299,4,False
T007300,168,False
T007301,72,False
T007302,72,False
T007303,168,False
T007304,24,False
T007305,168,False
T007306,72,False
T007307,72,False
T007308,72,False
T007309,72,False
T007310,24,False
T007311,24,False
T007312,72,False
T007313,168,False
T007314,168,False
T007315,24,False
T007316,24,False
T007317,168,False
T007318,168,False
T007319,24,False
T007320,72,False
T007321,168,False
